index,timestep,node,net_export
8622,t0015,n3315,0.0
8623,t0015,n3316,0.0
8624,t0015,n3317,0.0
8626,t0015,n3319,0.0
8645,t0015,n3465,0.0
8646,t0015,n3466,0.0
8647,t0015,n3467,0.0
8668,t0015,n3488,0.0
8669,t0015,n3489,0.0
8670,t0015,n3490,0.0
8671,t0015,n3491,0.0
8672,t0015,n3492,0.0
8673,t0015,n3493,0.0
8674,t0015,n3494,0.0
8675,t0015,n3495,0.0
8676,t0015,n3496,0.0
8677,t0015,n3497,0.0
8678,t0015,n3498,0.0
8679,t0015,n3499,0.0
8680,t0015,n3500,0.0
8681,t0015,n3501,0.0
8682,t0015,n3502,0.0
8667,t0015,n3487,0.0
8666,t0015,n3486,0.0
8665,t0015,n3485,0.0
8664,t0015,n3484,0.0
8648,t0015,n3468,0.0
8649,t0015,n3469,0.0
8650,t0015,n3470,0.0
8651,t0015,n3471,0.0
8652,t0015,n3472,0.0
8653,t0015,n3473,0.0
8654,t0015,n3474,0.0
8684,t0015,n3504,0.0
8655,t0015,n3475,0.0
8657,t0015,n3477,0.0
8658,t0015,n3478,0.0
8659,t0015,n3479,0.0
8660,t0015,n3480,0.0
8661,t0015,n3481,0.0
8662,t0015,n3482,0.0
8663,t0015,n3483,0.0
8656,t0015,n3476,0.0
8761,t0015,n4560,0.0
8916,t0015,n4728,0.0
8763,t0015,n4562,0.0
8861,t0015,n4673,0.0
8862,t0015,n4674,0.0
8863,t0015,n4675,0.0
8864,t0015,n4676,0.0
8865,t0015,n4677,0.0
8866,t0015,n4678,0.0
8867,t0015,n4679,0.0
8868,t0015,n4680,0.0
8869,t0015,n4681,0.0
8870,t0015,n4682,0.0
8871,t0015,n4683,0.0
8872,t0015,n4684,0.0
8873,t0015,n4685,0.0
8874,t0015,n4686,0.0
8875,t0015,n4687,0.0
8860,t0015,n4672,0.0
8762,t0015,n4561,0.0
8859,t0015,n4671,0.0
8857,t0015,n4669,0.0
8842,t0015,n4654,0.0
8843,t0015,n4655,0.0
8844,t0015,n4656,0.0
8845,t0015,n4657,0.0
8846,t0015,n4658,0.0
8847,t0015,n4659,0.0
8848,t0015,n4660,0.0
8849,t0015,n4661,0.0
8850,t0015,n4662,0.0
8851,t0015,n4663,0.0
8852,t0015,n4664,0.0
8853,t0015,n4665,0.0
8854,t0015,n4666,0.0
8855,t0015,n4667,0.0
8856,t0015,n4668,0.0
8858,t0015,n4670,0.0
8877,t0015,n4689,0.0
8878,t0015,n4690,0.0
8879,t0015,n4691,0.0
8900,t0015,n4712,0.0
8901,t0015,n4713,0.0
8902,t0015,n4714,0.0
8903,t0015,n4715,0.0
8904,t0015,n4716,0.0
8905,t0015,n4717,0.0
8906,t0015,n4718,0.0
8907,t0015,n4719,0.0
8908,t0015,n4720,0.0
8909,t0015,n4721,0.0
8910,t0015,n4722,0.0
8911,t0015,n4723,0.0
8912,t0015,n4724,0.0
8913,t0015,n4725,0.0
8914,t0015,n4726,0.0
8899,t0015,n4711,0.0
8898,t0015,n4710,0.0
8897,t0015,n4709,0.0
8896,t0015,n4708,0.0
8880,t0015,n4692,0.0
8881,t0015,n4693,0.0
8882,t0015,n4694,0.0
8883,t0015,n4695,0.0
8884,t0015,n4696,0.0
8885,t0015,n4697,0.0
8886,t0015,n4698,0.0
8841,t0015,n4653,0.0
8887,t0015,n4699,0.0
8889,t0015,n4701,0.0
8890,t0015,n4702,0.0
8891,t0015,n4703,0.0
8892,t0015,n4704,0.0
8893,t0015,n4705,0.0
8894,t0015,n4706,0.0
8895,t0015,n4707,0.0
8888,t0015,n4700,0.0
8840,t0015,n4652,0.0
8876,t0015,n4688,0.0
8838,t0015,n4650,0.0
8784,t0015,n4596,0.0
8785,t0015,n4597,0.0
8786,t0015,n4598,0.0
8787,t0015,n4599,0.0
8788,t0015,n4600,0.0
8789,t0015,n4601,0.0
8790,t0015,n4602,0.0
8791,t0015,n4603,0.0
8792,t0015,n4604,0.0
8793,t0015,n4605,0.0
8794,t0015,n4606,0.0
8795,t0015,n4607,0.0
8796,t0015,n4608,0.0
8797,t0015,n4609,0.0
8798,t0015,n4610,0.0
8783,t0015,n4595,0.0
8782,t0015,n4594,0.0
8781,t0015,n4593,0.0
8780,t0015,n4592,0.0
8839,t0015,n4651,0.0
8765,t0015,n4575,0.0
8766,t0015,n4576,0.0
8767,t0015,n4577,0.0
8768,t0015,n4579,0.0
8769,t0015,n4580,0.0
8770,t0015,n4581,0.0
8799,t0015,n4611,0.0
8771,t0015,n4583,0.0
8773,t0015,n4585,0.0
8774,t0015,n4586,0.0
8775,t0015,n4587,0.0
8776,t0015,n4588,0.0
8777,t0015,n4589,0.0
8778,t0015,n4590,0.0
8779,t0015,n4591,0.0
8772,t0015,n4584,0.0
8800,t0015,n4612,0.0
8764,t0015,n4569,-532.985
8802,t0015,n4614,0.0
8823,t0015,n4635,0.0
8824,t0015,n4636,0.0
8825,t0015,n4637,0.0
8826,t0015,n4638,0.0
8827,t0015,n4639,0.0
8801,t0015,n4613,0.0
8829,t0015,n4641,0.0
8830,t0015,n4642,0.0
8831,t0015,n4643,0.0
8832,t0015,n4644,0.0
8833,t0015,n4645,0.0
8834,t0015,n4646,0.0
8835,t0015,n4647,0.0
8836,t0015,n4648,0.0
8837,t0015,n4649,0.0
8822,t0015,n4634,0.0
8821,t0015,n4633,0.0
8828,t0015,n4640,0.0
8819,t0015,n4631,0.0
8820,t0015,n4632,0.0
8804,t0015,n4616,0.0
8805,t0015,n4617,0.0
8806,t0015,n4618,0.0
8807,t0015,n4619,0.0
8808,t0015,n4620,0.0
8809,t0015,n4621,0.0
8810,t0015,n4622,0.0
8803,t0015,n4615,0.0
8812,t0015,n4624,0.0
8813,t0015,n4625,0.0
8814,t0015,n4626,0.0
8815,t0015,n4627,0.0
8816,t0015,n4628,0.0
8817,t0015,n4629,0.0
8818,t0015,n4630,0.0
8811,t0015,n4623,0.0
9630,t0016,n5553,0.0
9631,t0016,n5554,0.0
9632,t0016,n5555,0.0
9633,t0016,n5556,0.0
9634,t0016,n5557,0.0
9635,t0016,n5559,-585.37
9636,t0016,n5572,0.0
9640,t0016,n5596,0.0
9638,t0016,n5591,0.0
9639,t0016,n5592,0.0
9641,t0016,n5597,0.0
9642,t0016,n5598,0.0
9643,t0016,n5599,0.0
9644,t0016,n5602,-73.89419393163953
9637,t0016,n5579,0.0
9629,t0016,n5552,0.0
9611,t0016,n5525,-0.0
9627,t0016,n5550,0.0
9645,t0016,n5606,-1483.3306251142385
9612,t0016,n5534,0.0
9613,t0016,n5535,0.0
9614,t0016,n5536,0.0
9615,t0016,n5537,0.0
9616,t0016,n5538,0.0
9617,t0016,n5539,0.0
9628,t0016,n5551,0.0
9618,t0016,n5540,0.0
9620,t0016,n5542,0.0
9621,t0016,n5543,0.0
9622,t0016,n5544,0.0
9623,t0016,n5545,0.0
9624,t0016,n5546,0.0
9625,t0016,n5547,0.0
9626,t0016,n5549,0.0
9619,t0016,n5541,0.0
9646,t0016,n5643,0.0
9664,t0016,n5662,0.0
9648,t0016,n5645,0.0
9669,t0016,n5667,0.0
9670,t0016,n5668,0.0
9671,t0016,n5669,0.0
9672,t0016,n5670,0.0
9673,t0016,n5671,0.0
9674,t0016,n5672,0.0
9675,t0016,n5673,0.0
9676,t0016,n5674,0.0
9677,t0016,n5675,0.0
9678,t0016,n5676,0.0
9679,t0016,n5677,0.0
9680,t0016,n5678,0.0
9681,t0016,n5679,0.0
9682,t0016,n5680,0.0
9683,t0016,n5681,0.0
9668,t0016,n5666,0.0
9647,t0016,n5644,0.0
9667,t0016,n5665,0.0
9665,t0016,n5663,0.0
9649,t0016,n5646,0.0
9650,t0016,n5647,0.0
9651,t0016,n5648,0.0
9652,t0016,n5649,0.0
9653,t0016,n5650,0.0
9654,t0016,n5651,0.0
9655,t0016,n5653,0.0
9656,t0016,n5654,0.0
9657,t0016,n5655,0.0
9658,t0016,n5656,0.0
9659,t0016,n5657,0.0
9660,t0016,n5658,0.0
9661,t0016,n5659,0.0
9662,t0016,n5660,0.0
9663,t0016,n5661,0.0
9666,t0016,n5664,0.0
9610,t0016,n4855,0.0
9534,t0016,n4731,0.0
9608,t0016,n4852,0.0
9554,t0016,n4751,0.0
9555,t0016,n4752,0.0
9556,t0016,n4753,0.0
9557,t0016,n4754,0.0
9558,t0016,n4755,0.0
9559,t0016,n4756,0.0
9560,t0016,n4757,0.0
9561,t0016,n4758,0.0
9562,t0016,n4759,0.0
9563,t0016,n4760,0.0
9564,t0016,n4761,0.0
9565,t0016,n4762,0.0
9566,t0016,n4763,0.0
9567,t0016,n4764,0.0
9568,t0016,n4765,0.0
9553,t0016,n4750,0.0
9552,t0016,n4749,0.0
9551,t0016,n4748,0.0
9550,t0016,n4747,0.0
9684,t0016,n5682,0.0
9535,t0016,n4732,0.0
9536,t0016,n4733,0.0
9537,t0016,n4734,0.0
9538,t0016,n4735,0.0
9539,t0016,n4736,0.0
9540,t0016,n4737,0.0
9569,t0016,n4766,0.0
9541,t0016,n4738,0.0
9543,t0016,n4740,0.0
9544,t0016,n4741,0.0
9545,t0016,n4742,0.0
9546,t0016,n4743,0.0
9547,t0016,n4744,0.0
9548,t0016,n4745,0.0
9549,t0016,n4746,0.0
9542,t0016,n4739,0.0
9609,t0016,n4854,0.0
9570,t0016,n4767,0.0
9572,t0016,n4769,0.0
9593,t0016,n4790,0.0
9594,t0016,n4791,0.0
9595,t0016,n4793,-95.02222222222224
9596,t0016,n4798,-190.04444444444448
9597,t0016,n4799,-95.02222222222224
9598,t0016,n4800,-47.51111111111112
9599,t0016,n4825,-411.7766037735849
9600,t0016,n4826,-59.59924528301886
9601,t0016,n4836,-619.0866666666666
9602,t0016,n4842,-619.0866666666666
9603,t0016,n4844,0.0
9604,t0016,n4845,0.0
9605,t0016,n4846,0.0
9606,t0016,n4847,0.0
9607,t0016,n4848,0.0
9592,t0016,n4789,0.0
9591,t0016,n4788,0.0
9590,t0016,n4787,0.0
9589,t0016,n4786,0.0
9573,t0016,n4770,0.0
9574,t0016,n4771,0.0
9575,t0016,n4772,0.0
9576,t0016,n4773,0.0
9577,t0016,n4774,0.0
9578,t0016,n4775,0.0
9579,t0016,n4776,0.0
9571,t0016,n4768,0.0
9580,t0016,n4777,0.0
9582,t0016,n4779,0.0
9583,t0016,n4780,0.0
9584,t0016,n4781,0.0
9585,t0016,n4782,0.0
9586,t0016,n4783,0.0
9587,t0016,n4784,0.0
9588,t0016,n4785,0.0
9581,t0016,n4778,0.0
9685,t0016,n5683,0.0
9762,t0016,n7688,0.0
9687,t0016,n5685,0.0
9786,t0016,n7850,0.0
9787,t0016,n7852,0.0
9788,t0016,n7857,0.0
9789,t0016,n7863,0.0
9790,t0016,n7870,0.0
9791,t0016,n7871,0.0
9792,t0016,n7872,0.0
9793,t0016,n7873,0.0
9794,t0016,n7878,0.0
9795,t0016,n7879,0.0
9796,t0016,n7884,0.0
9797,t0016,n7888,0.0
9798,t0016,n7889,0.0
9799,t0016,n7890,0.0
9800,t0016,n7892,0.0
9785,t0016,n7823,0.0
9801,t0016,n7897,0.0
9784,t0016,n7805,0.0
9782,t0016,n7798,0.0
9767,t0016,n7721,0.0
9768,t0016,n7723,0.0
9769,t0016,n7724,0.0
9770,t0016,n7726,0.0
9771,t0016,n7729,-429.3851809541217
9772,t0016,n7745,0.0
9773,t0016,n7756,0.0
9774,t0016,n7760,0.0
9775,t0016,n7769,0.0
9776,t0016,n7783,0.0
9777,t0016,n7786,0.0
9778,t0016,n7788,0.0
9779,t0016,n7790,0.0
9780,t0016,n7791,0.0
9781,t0016,n7795,0.0
9783,t0016,n7800,0.0
9802,t0016,n7901,0.0
9803,t0016,n7907,0.0
9804,t0016,n7910,0.0
9825,t0016,n8002,0.0
9826,t0016,n8013,0.0
9827,t0016,n8015,0.0
9828,t0016,n8016,0.0
9829,t0016,n8028,0.0
9830,t0016,n8043,0.0
9831,t0016,n8045,0.0
9832,t0016,n8046,0.0
9833,t0016,n8047,0.0
9834,t0016,n8051,0.0
9835,t0016,n8052,0.0
9836,t0016,n8055,0.0
9837,t0016,n8060,0.0
9838,t0016,n8061,0.0
9533,t0016,n4730,0.0
9824,t0016,n7998,0.0
9823,t0016,n7996,0.0
9822,t0016,n7989,0.0
9821,t0016,n7988,0.0
9805,t0016,n7913,0.0
9806,t0016,n7916,0.0
9807,t0016,n7933,0.0
9808,t0016,n7934,0.0
9809,t0016,n7938,0.0
9810,t0016,n7939,0.0
9811,t0016,n7941,0.0
9766,t0016,n7720,0.0
9812,t0016,n7944,0.0
9814,t0016,n7959,0.0
9815,t0016,n7961,-828.685
9816,t0016,n7967,0.0
9817,t0016,n7975,0.0
9818,t0016,n7976,0.0
9819,t0016,n7983,0.0
9820,t0016,n7984,0.0
9813,t0016,n7952,0.0
9765,t0016,n7712,0.0
9764,t0016,n7711,0.0
9763,t0016,n7704,0.0
9708,t0016,n5726,0.0
9709,t0016,n5732,0.0
9710,t0016,n5733,0.0
9711,t0016,n5734,0.0
9712,t0016,n5735,0.0
9713,t0016,n5738,0.0
9714,t0016,n5739,0.0
9715,t0016,n6839,0.0
9716,t0016,n6841,0.0
9717,t0016,n6842,0.0
9718,t0016,n6843,0.0
9719,t0016,n6844,0.0
9720,t0016,n6845,0.0
9721,t0016,n6846,0.0
9722,t0016,n6847,0.0
9707,t0016,n5725,0.0
9706,t0016,n5724,0.0
9705,t0016,n5722,0.0
9704,t0016,n5718,0.0
9688,t0016,n5686,0.0
9689,t0016,n5687,0.0
9690,t0016,n5688,0.0
9691,t0016,n5689,0.0
9692,t0016,n5690,0.0
9693,t0016,n5692,0.0
9694,t0016,n5693,0.0
9723,t0016,n6848,0.0
9695,t0016,n5694,0.0
9697,t0016,n5696,0.0
9698,t0016,n5697,0.0
9699,t0016,n5702,-619.0866666666666
9700,t0016,n5710,0.0
9701,t0016,n5711,0.0
9702,t0016,n5713,0.0
9703,t0016,n5714,0.0
9696,t0016,n5695,0.0
9686,t0016,n5684,0.0
9724,t0016,n6849,0.0
9726,t0016,n6851,0.0
9747,t0016,n7280,0.0
9748,t0016,n7281,0.0
9749,t0016,n7282,0.0
9750,t0016,n7486,0.0
9751,t0016,n7487,0.0
9752,t0016,n7489,0.0
9753,t0016,n7610,0.0
9754,t0016,n7637,0.0
9755,t0016,n7641,0.0
9756,t0016,n7649,0.0
9757,t0016,n7652,0.0
9758,t0016,n7653,0.0
9759,t0016,n7672,0.0
9760,t0016,n7681,0.0
9761,t0016,n7682,0.0
9746,t0016,n7279,0.0
9745,t0016,n7278,0.0
9744,t0016,n7277,0.0
9743,t0016,n7276,0.0
9727,t0016,n6852,0.0
9728,t0016,n6853,0.0
9729,t0016,n6854,0.0
9730,t0016,n7151,0.0
9731,t0016,n7261,0.0
9732,t0016,n7264,0.0
9733,t0016,n7266,0.0
9725,t0016,n6850,0.0
9734,t0016,n7267,0.0
9736,t0016,n7269,0.0
9737,t0016,n7270,0.0
9738,t0016,n7271,0.0
9739,t0016,n7272,0.0
9740,t0016,n7273,0.0
9741,t0016,n7274,0.0
9742,t0016,n7275,0.0
9735,t0016,n7268,0.0
9839,t0016,n8066,0.0
9532,t0016,n4729,0.0
9530,t0016,n4727,0.0
9321,t0016,n4505,0.0
9322,t0016,n4506,0.0
9323,t0016,n4507,0.0
9324,t0016,n4508,0.0
9325,t0016,n4509,0.0
9326,t0016,n4510,0.0
9327,t0016,n4511,0.0
9328,t0016,n4512,0.0
9329,t0016,n4513,0.0
9330,t0016,n4514,0.0
9331,t0016,n4515,0.0
9332,t0016,n4516,0.0
9333,t0016,n4517,0.0
9334,t0016,n4518,0.0
9335,t0016,n4519,0.0
9320,t0016,n4504,0.0
9336,t0016,n4520,0.0
9319,t0016,n4503,0.0
9317,t0016,n4501,0.0
9302,t0016,n3512,-1968.910247349823
9303,t0016,n3520,-984.4551236749116
9304,t0016,n3581,-411.7766037735849
9305,t0016,n3587,-59.59924528301886
9306,t0016,n3610,-205.88830188679245
9307,t0016,n3735,-3260.4866666666667
9308,t0016,n3739,-815.1216666666667
9309,t0016,n3827,-815.1216666666667
9310,t0016,n3848,0.0
9311,t0016,n4494,-828.685
9312,t0016,n4496,0.0
9313,t0016,n4497,0.0
9314,t0016,n4498,0.0
9315,t0016,n4499,0.0
9316,t0016,n4500,0.0
9318,t0016,n4502,0.0
9337,t0016,n4521,0.0
9338,t0016,n4522,0.0
9339,t0016,n4523,0.0
9360,t0016,n4544,0.0
9361,t0016,n4545,0.0
9362,t0016,n4546,0.0
9363,t0016,n4547,0.0
9364,t0016,n4548,0.0
9365,t0016,n4549,0.0
9366,t0016,n4550,0.0
9367,t0016,n4551,0.0
9368,t0016,n4552,0.0
9369,t0016,n4553,0.0
9370,t0016,n4554,0.0
9371,t0016,n4555,0.0
9372,t0016,n4556,0.0
9373,t0016,n4557,0.0
9374,t0016,n4558,0.0
9359,t0016,n4543,0.0
9358,t0016,n4542,0.0
9357,t0016,n4541,0.0
9356,t0016,n4540,0.0
9340,t0016,n4524,0.0
9341,t0016,n4525,0.0
9342,t0016,n4526,0.0
9343,t0016,n4527,0.0
9344,t0016,n4528,0.0
9345,t0016,n4529,0.0
9346,t0016,n4530,0.0
9300,t0016,n3505,0.0
9347,t0016,n4531,0.0
9349,t0016,n4533,0.0
9350,t0016,n4534,0.0
9351,t0016,n4535,0.0
9352,t0016,n4536,0.0
9353,t0016,n4537,0.0
9354,t0016,n4538,0.0
9355,t0016,n4539,0.0
9348,t0016,n4532,0.0
9375,t0016,n4559,0.0
9299,t0016,n3504,0.0
9297,t0016,n3502,0.0
9243,t0016,n3321,0.0
9244,t0016,n3322,0.0
9245,t0016,n3323,0.0
9246,t0016,n3324,0.0
9247,t0016,n3348,-712.434628975265
9248,t0016,n3453,0.0
9249,t0016,n3454,0.0
9250,t0016,n3455,0.0
9251,t0016,n3456,0.0
9252,t0016,n3457,0.0
9253,t0016,n3458,0.0
9254,t0016,n3459,0.0
9255,t0016,n3460,0.0
9256,t0016,n3461,0.0
9257,t0016,n3462,0.0
9242,t0016,n3320,0.0
9258,t0016,n3463,0.0
9241,t0016,n3319,0.0
9239,t0016,n3317,0.0
9531,t0016,n4728,0.0
9225,t0016,n3303,0.0
9226,t0016,n3304,0.0
9227,t0016,n3305,0.0
9228,t0016,n3306,0.0
9229,t0016,n3307,0.0
9230,t0016,n3308,0.0
9231,t0016,n3309,0.0
9232,t0016,n3310,0.0
9233,t0016,n3311,0.0
9234,t0016,n3312,0.0
9235,t0016,n3313,0.0
9236,t0016,n3314,0.0
9237,t0016,n3315,0.0
9238,t0016,n3316,0.0
9240,t0016,n3318,0.0
9259,t0016,n3464,0.0
9260,t0016,n3465,0.0
9261,t0016,n3466,0.0
9282,t0016,n3487,0.0
9283,t0016,n3488,0.0
9284,t0016,n3489,0.0
9285,t0016,n3490,0.0
9286,t0016,n3491,0.0
9287,t0016,n3492,0.0
9288,t0016,n3493,0.0
9289,t0016,n3494,0.0
9290,t0016,n3495,0.0
9291,t0016,n3496,0.0
9292,t0016,n3497,0.0
9293,t0016,n3498,0.0
9294,t0016,n3499,0.0
9295,t0016,n3500,0.0
9296,t0016,n3501,0.0
9281,t0016,n3486,0.0
9280,t0016,n3485,0.0
9279,t0016,n3484,0.0
9278,t0016,n3483,0.0
9262,t0016,n3467,0.0
9263,t0016,n3468,0.0
9264,t0016,n3469,0.0
9265,t0016,n3470,0.0
9266,t0016,n3471,0.0
9267,t0016,n3472,0.0
9268,t0016,n3473,0.0
9298,t0016,n3503,0.0
9269,t0016,n3474,0.0
9271,t0016,n3476,0.0
9272,t0016,n3477,0.0
9273,t0016,n3478,0.0
9274,t0016,n3479,0.0
9275,t0016,n3480,0.0
9276,t0016,n3481,0.0
9277,t0016,n3482,0.0
9270,t0016,n3475,0.0
9376,t0016,n4560,0.0
9301,t0016,n3507,0.0
9378,t0016,n4562,0.0
9476,t0016,n4673,0.0
9477,t0016,n4674,0.0
9478,t0016,n4675,0.0
9479,t0016,n4676,0.0
9480,t0016,n4677,0.0
9481,t0016,n4678,0.0
9482,t0016,n4679,0.0
9483,t0016,n4680,0.0
9484,t0016,n4681,0.0
9485,t0016,n4682,0.0
9486,t0016,n4683,0.0
9487,t0016,n4684,0.0
9488,t0016,n4685,0.0
9489,t0016,n4686,0.0
9490,t0016,n4687,0.0
9475,t0016,n4672,0.0
9474,t0016,n4671,0.0
9473,t0016,n4670,0.0
9472,t0016,n4669,0.0
9456,t0016,n4653,0.0
9457,t0016,n4654,0.0
9458,t0016,n4655,0.0
9459,t0016,n4656,0.0
9460,t0016,n4657,0.0
9461,t0016,n4658,0.0
9462,t0016,n4659,0.0
9491,t0016,n4688,0.0
9463,t0016,n4660,0.0
9465,t0016,n4662,0.0
9466,t0016,n4663,0.0
9467,t0016,n4664,0.0
9468,t0016,n4665,0.0
9469,t0016,n4666,0.0
9470,t0016,n4667,0.0
9471,t0016,n4668,0.0
9464,t0016,n4661,0.0
9455,t0016,n4652,0.0
9492,t0016,n4689,0.0
9494,t0016,n4691,0.0
9515,t0016,n4712,0.0
9516,t0016,n4713,0.0
9517,t0016,n4714,0.0
9518,t0016,n4715,0.0
9519,t0016,n4716,0.0
9520,t0016,n4717,0.0
9521,t0016,n4718,0.0
9522,t0016,n4719,0.0
9523,t0016,n4720,0.0
9524,t0016,n4721,0.0
9525,t0016,n4722,0.0
9526,t0016,n4723,0.0
9527,t0016,n4724,0.0
9528,t0016,n4725,0.0
9377,t0016,n4561,0.0
9514,t0016,n4711,0.0
9513,t0016,n4710,0.0
9512,t0016,n4709,0.0
9511,t0016,n4708,0.0
9495,t0016,n4692,0.0
9496,t0016,n4693,0.0
9497,t0016,n4694,0.0
9498,t0016,n4695,0.0
9499,t0016,n4696,0.0
9500,t0016,n4697,0.0
9501,t0016,n4698,0.0
9493,t0016,n4690,0.0
9502,t0016,n4699,0.0
9504,t0016,n4701,0.0
9505,t0016,n4702,0.0
9506,t0016,n4703,0.0
9507,t0016,n4704,0.0
9508,t0016,n4705,0.0
9509,t0016,n4706,0.0
9510,t0016,n4707,0.0
9503,t0016,n4700,0.0
9454,t0016,n4651,0.0
9529,t0016,n4726,0.0
9379,t0016,n4569,-585.37
9399,t0016,n4596,0.0
9400,t0016,n4597,0.0
9401,t0016,n4598,0.0
9402,t0016,n4599,0.0
9403,t0016,n4600,0.0
9404,t0016,n4601,0.0
9405,t0016,n4602,0.0
9406,t0016,n4603,0.0
9407,t0016,n4604,0.0
9408,t0016,n4605,0.0
9409,t0016,n4606,0.0
9410,t0016,n4607,0.0
9411,t0016,n4608,0.0
9412,t0016,n4609,0.0
9413,t0016,n4610,0.0
9397,t0016,n4594,0.0
9414,t0016,n4611,0.0
9396,t0016,n4593,0.0
9394,t0016,n4591,0.0
9453,t0016,n4650,0.0
9380,t0016,n4575,0.0
9381,t0016,n4576,0.0
9382,t0016,n4577,0.0
9383,t0016,n4579,0.0
9384,t0016,n4580,0.0
9385,t0016,n4581,0.0
9386,t0016,n4583,0.0
9387,t0016,n4584,0.0
9388,t0016,n4585,0.0
9389,t0016,n4586,0.0
9390,t0016,n4587,0.0
9391,t0016,n4588,0.0
9392,t0016,n4589,0.0
9393,t0016,n4590,0.0
9395,t0016,n4592,0.0
9415,t0016,n4612,0.0
9398,t0016,n4595,0.0
9417,t0016,n4614,0.0
9437,t0016,n4634,0.0
9438,t0016,n4635,0.0
9439,t0016,n4636,0.0
9440,t0016,n4637,0.0
9441,t0016,n4638,0.0
9443,t0016,n4640,0.0
9444,t0016,n4641,0.0
9445,t0016,n4642,0.0
9446,t0016,n4643,0.0
9447,t0016,n4644,0.0
9448,t0016,n4645,0.0
9449,t0016,n4646,0.0
9450,t0016,n4647,0.0
9451,t0016,n4648,0.0
9416,t0016,n4613,0.0
9436,t0016,n4633,0.0
9435,t0016,n4632,0.0
9442,t0016,n4639,0.0
9452,t0016,n4649,0.0
9418,t0016,n4615,0.0
9434,t0016,n4631,0.0
9420,t0016,n4617,0.0
9421,t0016,n4618,0.0
9422,t0016,n4619,0.0
9423,t0016,n4620,0.0
9424,t0016,n4621,0.0
9425,t0016,n4622,0.0
9419,t0016,n4616,0.0
9427,t0016,n4624,0.0
9428,t0016,n4625,0.0
9429,t0016,n4626,0.0
9430,t0016,n4627,0.0
9431,t0016,n4628,0.0
9432,t0016,n4629,0.0
9433,t0016,n4630,0.0
9426,t0016,n4623,0.0
10247,t0017,n5555,0.0
10248,t0017,n5556,0.0
10249,t0017,n5557,0.0
10250,t0017,n5559,-569.15
10251,t0017,n5572,0.0
10252,t0017,n5579,0.0
10253,t0017,n5591,0.0
10257,t0017,n5598,0.0
10255,t0017,n5596,0.0
10256,t0017,n5597,0.0
10258,t0017,n5599,0.0
10259,t0017,n5602,-70.43830195576676
10260,t0017,n5606,-1413.9580515445073
10246,t0017,n5554,0.0
10254,t0017,n5592,0.0
10245,t0017,n5553,0.0
10227,t0017,n5534,0.0
10243,t0017,n5551,0.0
10261,t0017,n5643,0.0
10228,t0017,n5535,0.0
10229,t0017,n5536,0.0
10230,t0017,n5537,0.0
10231,t0017,n5538,0.0
10232,t0017,n5539,0.0
10233,t0017,n5540,0.0
10244,t0017,n5552,0.0
10234,t0017,n5541,0.0
10236,t0017,n5543,0.0
10237,t0017,n5544,0.0
10238,t0017,n5545,0.0
10239,t0017,n5546,0.0
10240,t0017,n5547,0.0
10241,t0017,n5549,0.0
10242,t0017,n5550,0.0
10235,t0017,n5542,0.0
10262,t0017,n5644,0.0
10299,t0017,n5682,0.0
10264,t0017,n5646,0.0
10285,t0017,n5668,0.0
10286,t0017,n5669,0.0
10287,t0017,n5670,0.0
10288,t0017,n5671,0.0
10289,t0017,n5672,0.0
10290,t0017,n5673,0.0
10291,t0017,n5674,0.0
10292,t0017,n5675,0.0
10293,t0017,n5676,0.0
10294,t0017,n5677,0.0
10295,t0017,n5678,0.0
10296,t0017,n5679,0.0
10297,t0017,n5680,0.0
10298,t0017,n5681,0.0
10226,t0017,n5525,-0.0
10284,t0017,n5667,0.0
10283,t0017,n5666,0.0
10282,t0017,n5665,0.0
10281,t0017,n5664,0.0
10265,t0017,n5647,0.0
10266,t0017,n5648,0.0
10267,t0017,n5649,0.0
10268,t0017,n5650,0.0
10269,t0017,n5651,0.0
10270,t0017,n5653,0.0
10271,t0017,n5654,0.0
10263,t0017,n5645,0.0
10272,t0017,n5655,0.0
10274,t0017,n5657,0.0
10275,t0017,n5658,0.0
10276,t0017,n5659,0.0
10277,t0017,n5660,0.0
10278,t0017,n5661,0.0
10279,t0017,n5662,0.0
10280,t0017,n5663,0.0
10273,t0017,n5656,0.0
10225,t0017,n4855,0.0
10187,t0017,n4769,0.0
10223,t0017,n4852,0.0
10168,t0017,n4750,0.0
10169,t0017,n4751,0.0
10170,t0017,n4752,0.0
10171,t0017,n4753,0.0
10172,t0017,n4754,0.0
10173,t0017,n4755,0.0
10174,t0017,n4756,0.0
10175,t0017,n4757,0.0
10176,t0017,n4758,0.0
10177,t0017,n4759,0.0
10178,t0017,n4760,0.0
10179,t0017,n4761,0.0
10180,t0017,n4762,0.0
10181,t0017,n4763,0.0
10182,t0017,n4764,0.0
10167,t0017,n4749,0.0
10183,t0017,n4765,0.0
10166,t0017,n4748,0.0
10164,t0017,n4746,0.0
10149,t0017,n4731,0.0
10150,t0017,n4732,0.0
10151,t0017,n4733,0.0
10152,t0017,n4734,0.0
10153,t0017,n4735,0.0
10154,t0017,n4736,0.0
10155,t0017,n4737,0.0
10156,t0017,n4738,0.0
10157,t0017,n4739,0.0
10158,t0017,n4740,0.0
10159,t0017,n4741,0.0
10160,t0017,n4742,0.0
10161,t0017,n4743,0.0
10162,t0017,n4744,0.0
10163,t0017,n4745,0.0
